0. Zeile und 0.Spalte, Wert:5422.751548849531
20. Zeile und 12.Spalte, Wert:122492.16441292845
20. Zeile und 13.Spalte, Wert:132102.43622199015
20. Zeile und 14.Spalte, Wert:100138.27332024246
20. Zeile und 15.Spalte, Wert:129806.68689948689
20. Zeile und 16.Spalte, Wert:114654.65895371906
20. Zeile und 17.Spalte, Wert:136648.1953194624
20. Zeile und 18.Spalte, Wert:116998.68189398218
20. Zeile und 19.Spalte, Wert:138657.44665239888
20. Zeile und 20.Spalte, Wert:145385.58110179857
20. Zeile und 21.Spalte, Wert:124564.79748658574
20. Zeile und 22.Spalte, Wert:117701.80927604609
20. Zeile und 23.Spalte, Wert:140985.56154103426
20. Zeile und 24.Spalte, Wert:120834.19822976738
20. Zeile und 25.Spalte, Wert:109457.22733144896
20. Zeile und 26.Spalte, Wert:121430.6471293062
20. Zeile und 27.Spalte, Wert:122400.06020511693
20. Zeile und 28.Spalte, Wert:108979.0221587666
20. Zeile und 29.Spalte, Wert:123478.54242614881
20. Zeile und 30.Spalte, Wert:93636.21618373052
20. Zeile und 31.Spalte, Wert:118883.79377085813
20. Zeile und 32.Spalte, Wert:116015.32025858482
20. Zeile und 33.Spalte, Wert:125728.79651617471
20. Zeile und 34.Spalte, Wert:111687.36082194585
20. Zeile und 35.Spalte, Wert:119543.31902256342
20. Zeile und 36.Spalte, Wert:124580.08894919282
20. Zeile und 37.Spalte, Wert:171076.33555944508
20. Zeile und 38.Spalte, Wert:133040.06821953744
20. Zeile und 39.Spalte, Wert:112701.75547889587
20. Zeile und 40.Spalte, Wert:112563.10333663737
20. Zeile und 41.Spalte, Wert:141139.98602050747
20. Zeile und 42.Spalte, Wert:104164.30836250327
20. Zeile und 43.Spalte, Wert:116876.51574351657
20. Zeile und 44.Spalte, Wert:125937.9658672343
20. Zeile und 45.Spalte, Wert:119479.79020866108
20. Zeile und 46.Spalte, Wert:133072.37306755548
20. Zeile und 47.Spalte, Wert:127561.9070188628
20. Zeile und 48.Spalte, Wert:107667.54240034499
20. Zeile und 49.Spalte, Wert:124311.38805086286
20. Zeile und 50.Spalte, Wert:113317.97826600903
20. Zeile und 51.Spalte, Wert:142990.60715554026
20. Zeile und 52.Spalte, Wert:114944.61118604112
20. Zeile und 53.Spalte, Wert:109810.60486717377
20. Zeile und 54.Spalte, Wert:121120.09177358281
20. Zeile und 55.Spalte, Wert:130477.43497937001
20. Zeile und 56.Spalte, Wert:111235.97628258656
20. Zeile und 57.Spalte, Wert:144273.49449078314
20. Zeile und 58.Spalte, Wert:110973.08449365602
20. Zeile und 59.Spalte, Wert:131791.82751923235
20. Zeile und 60.Spalte, Wert:111068.82125094596
20. Zeile und 61.Spalte, Wert:114416.07767625974
20. Zeile und 62.Spalte, Wert:99650.11421155796
20. Zeile und 63.Spalte, Wert:135711.19856810643
20. Zeile und 64.Spalte, Wert:117663.36757474297
20. Zeile und 65.Spalte, Wert:106769.6969088287
20. Zeile und 66.Spalte, Wert:114817.06989132702
20. Zeile und 67.Spalte, Wert:106314.65908659398
20. Zeile und 68.Spalte, Wert:121959.75346916752
20. Zeile und 69.Spalte, Wert:116800.732791321
20. Zeile und 70.Spalte, Wert:134748.03173174724
20. Zeile und 71.Spalte, Wert:135518.9358893549
20. Zeile und 72.Spalte, Wert:112806.40501244305
20. Zeile und 73.Spalte, Wert:119698.49305796488
20. Zeile und 74.Spalte, Wert:122754.68015233983
20. Zeile und 75.Spalte, Wert:128609.9010197685
20. Zeile und 76.Spalte, Wert:111064.53300235973
20. Zeile und 77.Spalte, Wert:132992.46182566977
20. Zeile und 78.Spalte, Wert:109327.86362310706
20. Zeile und 79.Spalte, Wert:110823.8104433243
20. Zeile und 80.Spalte, Wert:108369.61734448555
20. Zeile und 81.Spalte, Wert:130006.67305806483
20. Zeile und 82.Spalte, Wert:124248.83541451643
20. Zeile und 83.Spalte, Wert:95724.32748700104
20. Zeile und 84.Spalte, Wert:132464.71797359892
20. Zeile und 85.Spalte, Wert:106848.46169936475
20. Zeile und 86.Spalte, Wert:123455.71381706263
20. Zeile und 87.Spalte, Wert:116775.95073675051
20. Zeile und 88.Spalte, Wert:126333.15245656685
20. Zeile und 89.Spalte, Wert:115569.934085049
20. Zeile und 90.Spalte, Wert:121307.92441741806
20. Zeile und 91.Spalte, Wert:113317.62240329284
20. Zeile und 92.Spalte, Wert:125003.96672287383
20. Zeile und 93.Spalte, Wert:130327.9657605741
20. Zeile und 94.Spalte, Wert:133197.48578338634
20. Zeile und 95.Spalte, Wert:114504.526924025
20. Zeile und 96.Spalte, Wert:133665.00066173877
20. Zeile und 97.Spalte, Wert:115445.69304568465
20. Zeile und 98.Spalte, Wert:111335.46720426375
20. Zeile und 99.Spalte, Wert:136494.8475281619
20. Zeile und 100.Spalte, Wert:136829.3371279513
21. Zeile und 0.Spalte, Wert:130161.11009689567
21. Zeile und 1.Spalte, Wert:126438.2911589059
21. Zeile und 2.Spalte, Wert:124142.91636091874
21. Zeile und 3.Spalte, Wert:110696.59279939433
21. Zeile und 4.Spalte, Wert:115682.49238823717
21. Zeile und 5.Spalte, Wert:138075.15791590646
21. Zeile und 6.Spalte, Wert:97606.5856044515
21. Zeile und 7.Spalte, Wert:120540.66674487918
21. Zeile und 8.Spalte, Wert:111814.67036025977
21. Zeile und 9.Spalte, Wert:128023.20924703506
21. Zeile und 10.Spalte, Wert:126503.29979820288
21. Zeile und 11.Spalte, Wert:141804.53756553342
21. Zeile und 12.Spalte, Wert:107779.30633676687
21. Zeile und 13.Spalte, Wert:138024.1972451861
21. Zeile und 14.Spalte, Wert:90102.28508605702
21. Zeile und 15.Spalte, Wert:130572.0803209646
21. Zeile und 16.Spalte, Wert:107011.85500439946
21. Zeile und 17.Spalte, Wert:114723.12333184647
21. Zeile und 18.Spalte, Wert:139645.94532793836
21. Zeile und 19.Spalte, Wert:126692.87864692687
21. Zeile und 20.Spalte, Wert:131238.19965428635
21. Zeile und 21.Spalte, Wert:123721.93464316231
21. Zeile und 22.Spalte, Wert:134767.7863736245
21. Zeile und 23.Spalte, Wert:120499.78699285428
21. Zeile und 24.Spalte, Wert:115703.74218862194
21. Zeile und 25.Spalte, Wert:123474.57365688423
21. Zeile und 26.Spalte, Wert:110887.50299741564
21. Zeile und 27.Spalte, Wert:127284.06401195432
21. Zeile und 28.Spalte, Wert:96879.2804842137
21. Zeile und 29.Spalte, Wert:119316.03123729277
21. Zeile und 30.Spalte, Wert:135348.33003557503
21. Zeile und 31.Spalte, Wert:132847.956618914
21. Zeile und 32.Spalte, Wert:123144.12962318603
21. Zeile und 33.Spalte, Wert:127213.04450662261
21. Zeile und 34.Spalte, Wert:109189.14645610502
21. Zeile und 35.Spalte, Wert:138687.6224990154
21. Zeile und 36.Spalte, Wert:138696.27236609443
21. Zeile und 37.Spalte, Wert:120352.92316174394
21. Zeile und 38.Spalte, Wert:107976.60550264159
21. Zeile und 39.Spalte, Wert:118583.5385956098
21. Zeile und 40.Spalte, Wert:133577.43933202134
21. Zeile und 41.Spalte, Wert:116676.87361101073
21. Zeile und 42.Spalte, Wert:109203.75773586766
21. Zeile und 43.Spalte, Wert:135221.4677310248
21. Zeile und 44.Spalte, Wert:119175.65880268611
21. Zeile und 45.Spalte, Wert:112211.68927487507
21. Zeile und 46.Spalte, Wert:131874.24693662053
21. Zeile und 47.Spalte, Wert:126008.37446396741
21. Zeile und 48.Spalte, Wert:125522.12541798351
21. Zeile und 49.Spalte, Wert:127814.80467478043
21. Zeile und 50.Spalte, Wert:112376.36056679733
21. Zeile und 51.Spalte, Wert:120646.24350604141
21. Zeile und 52.Spalte, Wert:127589.6508779504
21. Zeile und 53.Spalte, Wert:111955.5641611218
21. Zeile und 54.Spalte, Wert:119325.00661954116
21. Zeile und 55.Spalte, Wert:127566.12380718933
21. Zeile und 56.Spalte, Wert:142319.19380021133
21. Zeile und 57.Spalte, Wert:134786.55370299256
21. Zeile und 58.Spalte, Wert:112568.4059030436
21. Zeile und 59.Spalte, Wert:130108.79816680682
21. Zeile und 60.Spalte, Wert:122126.8304412491
21. Zeile und 61.Spalte, Wert:131814.0241901126
21. Zeile und 62.Spalte, Wert:125893.40172575963
21. Zeile und 63.Spalte, Wert:113062.26537632904
21. Zeile und 64.Spalte, Wert:128983.3179433574
21. Zeile und 65.Spalte, Wert:147370.6502043935
21. Zeile und 66.Spalte, Wert:128301.33274816514
21. Zeile und 67.Spalte, Wert:114094.49225744876
21. Zeile und 68.Spalte, Wert:142749.35034799782
21. Zeile und 69.Spalte, Wert:128060.81454654814
21. Zeile und 70.Spalte, Wert:118402.51162625966
21. Zeile und 71.Spalte, Wert:172092.35345303197
21. Zeile und 72.Spalte, Wert:125449.96734693304
21. Zeile und 73.Spalte, Wert:121725.55012535029
21. Zeile und 74.Spalte, Wert:119609.55364693285
21. Zeile und 75.Spalte, Wert:136371.6350848826
21. Zeile und 76.Spalte, Wert:130882.30139446759
21. Zeile und 77.Spalte, Wert:135882.73179970786
21. Zeile und 78.Spalte, Wert:106930.29803660495
21. Zeile und 79.Spalte, Wert:121915.06520305797
21. Zeile und 80.Spalte, Wert:135066.66704980083
21. Zeile und 81.Spalte, Wert:128736.34301611714
21. Zeile und 82.Spalte, Wert:132691.7726485978
21. Zeile und 83.Spalte, Wert:109917.52882884363
21. Zeile und 84.Spalte, Wert:106212.37355134888
21. Zeile und 85.Spalte, Wert:111965.63750695733
21. Zeile und 86.Spalte, Wert:138543.38114099044
21. Zeile und 87.Spalte, Wert:130767.78833271979
21. Zeile und 88.Spalte, Wert:122516.9003663395
21. Zeile und 89.Spalte, Wert:128707.26183089303
21. Zeile und 90.Spalte, Wert:123548.73643517519
21. Zeile und 91.Spalte, Wert:130689.09449990324
21. Zeile und 92.Spalte, Wert:140156.5047113795
21. Zeile und 93.Spalte, Wert:126934.12939134703
21. Zeile und 94.Spalte, Wert:114233.91649531844
21. Zeile und 95.Spalte, Wert:103862.66424308992
21. Zeile und 96.Spalte, Wert:106248.54316062712
21. Zeile und 97.Spalte, Wert:127272.88147062094
21. Zeile und 98.Spalte, Wert:112023.3739068415
21. Zeile und 99.Spalte, Wert:124949.17631324471
21. Zeile und 100.Spalte, Wert:131427.6553748331
22. Zeile und 0.Spalte, Wert:126993.60570173601
22. Zeile und 1.Spalte, Wert:125391.86487526122
22. Zeile und 2.Spalte, Wert:122682.88680280956
22. Zeile und 3.Spalte, Wert:122477.33481939459
22. Zeile und 4.Spalte, Wert:123767.402286762
22. Zeile und 5.Spalte, Wert:120743.62627234377
22. Zeile und 6.Spalte, Wert:122435.10196539188
22. Zeile und 7.Spalte, Wert:119756.95433284939
22. Zeile und 8.Spalte, Wert:123155.04682059989
22. Zeile und 9.Spalte, Wert:119859.02453972574
22. Zeile und 10.Spalte, Wert:132573.91024693762
22. Zeile und 11.Spalte, Wert:122377.29303017397
22. Zeile und 12.Spalte, Wert:105663.87569837754
22. Zeile und 13.Spalte, Wert:126221.44257786316
22. Zeile und 14.Spalte, Wert:120526.63333933812
22. Zeile und 15.Spalte, Wert:113771.01994293845
22. Zeile und 16.Spalte, Wert:108834.86113286036
22. Zeile und 17.Spalte, Wert:129053.89911421908
22. Zeile und 18.Spalte, Wert:104738.23246147667
22. Zeile und 19.Spalte, Wert:132322.7186436106
22. Zeile und 20.Spalte, Wert:137955.35574462428
22. Zeile und 21.Spalte, Wert:104266.62619551229
22. Zeile und 22.Spalte, Wert:126488.39311241063
22. Zeile und 23.Spalte, Wert:123755.15287128088
22. Zeile und 24.Spalte, Wert:128591.9625014743
22. Zeile und 25.Spalte, Wert:125667.39550486329
22. Zeile und 26.Spalte, Wert:130249.19863108319
22. Zeile und 27.Spalte, Wert:120047.10397175142
22. Zeile und 28.Spalte, Wert:106010.21303365458
22. Zeile und 29.Spalte, Wert:126933.31221406361
22. Zeile und 30.Spalte, Wert:119812.17964826219
22. Zeile und 31.Spalte, Wert:133660.4435645891
22. Zeile und 32.Spalte, Wert:127213.20330603138
22. Zeile und 33.Spalte, Wert:127735.70347180696
22. Zeile und 34.Spalte, Wert:134191.94339519195
22. Zeile und 35.Spalte, Wert:116346.10151835301
22. Zeile und 36.Spalte, Wert:118513.90114455721
22. Zeile und 37.Spalte, Wert:108722.06906457625
22. Zeile und 38.Spalte, Wert:120427.2723197662
22. Zeile und 39.Spalte, Wert:128694.10096196824
22. Zeile und 40.Spalte, Wert:132245.90025705873
22. Zeile und 41.Spalte, Wert:135640.41181923193
22. Zeile und 42.Spalte, Wert:115353.1985553076
22. Zeile und 43.Spalte, Wert:127610.63254847673
22. Zeile und 44.Spalte, Wert:97223.5070274194
22. Zeile und 45.Spalte, Wert:124046.05972492363
22. Zeile und 46.Spalte, Wert:127228.17382296374
22. Zeile und 47.Spalte, Wert:130407.95699819771
22. Zeile und 48.Spalte, Wert:114532.77876538194
22. Zeile und 49.Spalte, Wert:116421.77996135046
22. Zeile und 50.Spalte, Wert:111358.056044374
22. Zeile und 51.Spalte, Wert:125170.26036534386
22. Zeile und 52.Spalte, Wert:124549.11697981507
22. Zeile und 53.Spalte, Wert:140027.36619642764
22. Zeile und 54.Spalte, Wert:143674.2353864047
22. Zeile und 55.Spalte, Wert:107882.0534107043
22. Zeile und 56.Spalte, Wert:128423.0429312939
22. Zeile und 57.Spalte, Wert:128261.73041316286
22. Zeile und 58.Spalte, Wert:126154.56724673802
22. Zeile und 59.Spalte, Wert:136263.81604496975
22. Zeile und 60.Spalte, Wert:139763.72792172898
22. Zeile und 61.Spalte, Wert:109828.51698095835
22. Zeile und 62.Spalte, Wert:123434.9592959387
22. Zeile und 63.Spalte, Wert:154188.8554760216
22. Zeile und 64.Spalte, Wert:133144.14655583628
22. Zeile und 65.Spalte, Wert:139729.3732715691
22. Zeile und 66.Spalte, Wert:112741.5515414757
22. Zeile und 67.Spalte, Wert:137454.5453508735
22. Zeile und 68.Spalte, Wert:123305.31786811992
22. Zeile und 69.Spalte, Wert:138092.21239550028
22. Zeile und 70.Spalte, Wert:107947.21792009572
22. Zeile und 71.Spalte, Wert:104387.58267523954
22. Zeile und 72.Spalte, Wert:111233.44161175874
22. Zeile und 73.Spalte, Wert:137628.63140212657
22. Zeile und 74.Spalte, Wert:114205.36194947282
22. Zeile und 75.Spalte, Wert:126338.72290601954
22. Zeile und 76.Spalte, Wert:121118.6952585971
22. Zeile und 77.Spalte, Wert:123837.90959523685
22. Zeile und 78.Spalte, Wert:104937.04209703642
22. Zeile und 79.Spalte, Wert:120953.19080812688
22. Zeile und 80.Spalte, Wert:145918.86212407038
22. Zeile und 81.Spalte, Wert:118681.57866184252
22. Zeile und 82.Spalte, Wert:129359.95520459325
22. Zeile und 83.Spalte, Wert:128145.44452209782
22. Zeile und 84.Spalte, Wert:171892.06546314596
22. Zeile und 85.Spalte, Wert:135284.05847274917
22. Zeile und 86.Spalte, Wert:122159.05834843588
22. Zeile und 87.Spalte, Wert:87911.35198994465
22. Zeile und 88.Spalte, Wert:134234.1668289622
22. Zeile und 89.Spalte, Wert:137601.39797914535
22. Zeile und 90.Spalte, Wert:130735.96724152063
22. Zeile und 91.Spalte, Wert:146031.36132021566
22. Zeile und 92.Spalte, Wert:126638.12699789464
22. Zeile und 93.Spalte, Wert:124826.9586550251
22. Zeile und 94.Spalte, Wert:147836.04211999557
22. Zeile und 95.Spalte, Wert:112712.85381535791
22. Zeile und 96.Spalte, Wert:122289.66973108325
22. Zeile und 97.Spalte, Wert:113709.06751847768
22. Zeile und 98.Spalte, Wert:128857.91689965098
22. Zeile und 99.Spalte, Wert:119254.97098246857
22. Zeile und 100.Spalte, Wert:126303.74341100677
23. Zeile und 0.Spalte, Wert:115547.43178741341
23. Zeile und 1.Spalte, Wert:133621.22267176665
23. Zeile und 2.Spalte, Wert:124503.41707041644
23. Zeile und 3.Spalte, Wert:112975.87684353441
23. Zeile und 4.Spalte, Wert:123430.19215581988
23. Zeile und 5.Spalte, Wert:117569.93690109973
23. Zeile und 6.Spalte, Wert:127074.1810726882
23. Zeile und 7.Spalte, Wert:139390.8178641207
23. Zeile und 8.Spalte, Wert:127865.19943150897
23. Zeile und 9.Spalte, Wert:110881.69276590996
23. Zeile und 10.Spalte, Wert:122268.83703065432
23. Zeile und 11.Spalte, Wert:103021.54506880914
23. Zeile und 12.Spalte, Wert:129339.86778023449
23. Zeile und 13.Spalte, Wert:145896.29528869508
23. Zeile und 14.Spalte, Wert:117937.8738173816
23. Zeile und 15.Spalte, Wert:135051.44069930192
23. Zeile und 16.Spalte, Wert:125131.27965136664
23. Zeile und 17.Spalte, Wert:134744.18458870894
23. Zeile und 18.Spalte, Wert:132886.70755136356
23. Zeile und 19.Spalte, Wert:104739.0432035004
23. Zeile und 20.Spalte, Wert:136450.81819495725
23. Zeile und 21.Spalte, Wert:145028.0416186324
23. Zeile und 22.Spalte, Wert:109339.3361890567
23. Zeile und 23.Spalte, Wert:128468.40210913059
23. Zeile und 24.Spalte, Wert:119690.60793269443
23. Zeile und 25.Spalte, Wert:139803.98570049478
23. Zeile und 26.Spalte, Wert:125524.0917856178
23. Zeile und 27.Spalte, Wert:153486.4100809463
23. Zeile und 28.Spalte, Wert:133082.8124133371
23. Zeile und 29.Spalte, Wert:117409.40624878505
23. Zeile und 30.Spalte, Wert:132138.12021782895
23. Zeile und 31.Spalte, Wert:112426.49116060878
23. Zeile und 32.Spalte, Wert:132523.98755779894
23. Zeile und 33.Spalte, Wert:125528.86814632769
23. Zeile und 34.Spalte, Wert:120519.63479721482
23. Zeile und 35.Spalte, Wert:113531.79204570816
23. Zeile und 36.Spalte, Wert:128415.95952692005
23. Zeile und 37.Spalte, Wert:144188.44043669576
23. Zeile und 38.Spalte, Wert:111023.51724648937
23. Zeile und 39.Spalte, Wert:135918.58013962235
23. Zeile und 40.Spalte, Wert:141662.7881705955
23. Zeile und 41.Spalte, Wert:119220.24531903148
23. Zeile und 42.Spalte, Wert:120490.31922454842
23. Zeile und 43.Spalte, Wert:135949.4894164875
23. Zeile und 44.Spalte, Wert:132448.0402521607
23. Zeile und 45.Spalte, Wert:139607.14597472598
23. Zeile und 46.Spalte, Wert:136648.41764289152
23. Zeile und 47.Spalte, Wert:135065.0050953474
23. Zeile und 48.Spalte, Wert:139245.92317710017
23. Zeile und 49.Spalte, Wert:123523.04877189353
23. Zeile und 50.Spalte, Wert:141460.8027870997
23. Zeile und 51.Spalte, Wert:145595.04875900166
23. Zeile und 52.Spalte, Wert:128097.65892826032
23. Zeile und 53.Spalte, Wert:137427.86444208116
23. Zeile und 54.Spalte, Wert:130168.62707974168
23. Zeile und 55.Spalte, Wert:138301.24584587317
23. Zeile und 56.Spalte, Wert:125552.7328728677
23. Zeile und 57.Spalte, Wert:128541.12050420814
23. Zeile und 58.Spalte, Wert:138173.15767512305
23. Zeile und 59.Spalte, Wert:135201.4988517402
23. Zeile und 60.Spalte, Wert:125092.74355185208
23. Zeile und 61.Spalte, Wert:119949.01844138722
23. Zeile und 62.Spalte, Wert:147062.71934961012
23. Zeile und 63.Spalte, Wert:117621.1162298681
23. Zeile und 64.Spalte, Wert:134806.60814568464
23. Zeile und 65.Spalte, Wert:136861.77087901795
23. Zeile und 66.Spalte, Wert:123098.30315045743
23. Zeile und 67.Spalte, Wert:128164.77531477928
23. Zeile und 68.Spalte, Wert:125645.95126411783
23. Zeile und 69.Spalte, Wert:130026.53706082635
23. Zeile und 70.Spalte, Wert:141347.58043536483
23. Zeile und 71.Spalte, Wert:138854.01246807547
23. Zeile und 72.Spalte, Wert:141543.48980441902
23. Zeile und 73.Spalte, Wert:117295.4535274457
23. Zeile und 74.Spalte, Wert:138303.80424368894
23. Zeile und 75.Spalte, Wert:123718.26295319467
23. Zeile und 76.Spalte, Wert:142111.47792948518
23. Zeile und 77.Spalte, Wert:125102.16162786847
23. Zeile und 78.Spalte, Wert:134641.1702536233
23. Zeile und 79.Spalte, Wert:120758.84087430168
23. Zeile und 80.Spalte, Wert:130493.37729275013
23. Zeile und 81.Spalte, Wert:148469.3612371727
23. Zeile und 82.Spalte, Wert:137861.93463479425
23. Zeile und 83.Spalte, Wert:135104.7379888794
23. Zeile und 84.Spalte, Wert:115893.19683140838
23. Zeile und 85.Spalte, Wert:142466.0179087608
23. Zeile und 86.Spalte, Wert:145886.94836697492
23. Zeile und 87.Spalte, Wert:146568.22990757617
23. Zeile und 88.Spalte, Wert:129182.57494099045
23. Zeile und 89.Spalte, Wert:137953.77933797057
23. Zeile und 90.Spalte, Wert:172568.2212420205
23. Zeile und 91.Spalte, Wert:134562.09552538136
23. Zeile und 92.Spalte, Wert:125296.86571892381
23. Zeile und 93.Spalte, Wert:138268.30849119186
23. Zeile und 94.Spalte, Wert:124968.15351401565
23. Zeile und 95.Spalte, Wert:135528.377665927
23. Zeile und 96.Spalte, Wert:138170.51402869882
23. Zeile und 97.Spalte, Wert:140878.28673008844
23. Zeile und 98.Spalte, Wert:133318.33178817062
23. Zeile und 99.Spalte, Wert:122745.94837582634
